Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
5924,2416,135,10,603,110,759,236,236,131,1199,68.88,449.97,850.98,33.32,Type_6,Area_4,Type_6
5925,2410,39,6,604,95,674,221,226,141,1123,44.73,410.86,267.49,54.4,Type_6,Area_4,Type_6
5929,2315,315,18,134,28,1500,170,223,192,660,66.87,437.0,640.39,43.1,Type_10,Area_4,Type_6
5930,2325,355,11,0,0,1471,201,220,156,480,83.55,157.01,529.7,6.7,Type_10,Area_4,Type_6
5931,2400,0,16,192,22,1172,194,208,149,180,34.72,311.37,325.46,19.85,Type_10,Area_4,Type_6
5932,2397,356,15,212,4,1142,194,212,154,150,49.85,215.4,509.86,20.01,Type_10,Area_4,Type_6
5936,2505,352,7,30,5,408,208,228,158,1546,73.96,315.29,761.94,54.9,Type_6,Area_4,Type_6
5937,2426,8,17,268,-2,780,198,204,141,1077,71.08,438.03,363.79,20.58,Type_10,Area_4,Type_6
5938,2425,26,17,192,20,785,210,201,123,1061,42.72,315.66,768.04,12.43,Type_10,Area_4,Type_6
5939,2409,43,23,150,21,794,218,184,90,1054,44.34,403.87,1084.75,61.9,Type_10,Area_4,Type_6
5940,2374,67,24,60,0,815,236,185,68,1052,46.88,245.95,708.13,47.28,Type_10,Area_4,Type_6
5941,2419,303,30,270,158,793,125,210,219,1142,54.67,281.43,904.01,15.62,Type_10,Area_4,Type_6
5942,2459,334,18,350,25,731,175,213,175,1209,44.06,291.12,593.21,54.18,Type_10,Area_4,Type_6
5943,2376,76,23,42,14,741,241,191,68,1528,31.18,233.62,671.78,52.23,Type_5,Area_4,Type_6
5945,2416,311,11,459,72,895,191,232,181,1343,87.94,329.55,991.77,21.57,Type_11,Area_4,Type_6
5949,2335,329,16,0,0,1443,179,219,178,451,70.82,244.75,952.65,9.2,Type_17,Area_4,Type_6
5950,2391,283,17,95,32,1293,171,239,207,301,79.53,333.49,1028.06,13.19,Type_10,Area_4,Type_6
5951,2405,339,13,150,27,1203,191,221,168,212,38.8,189.86,402.14,40.83,Type_10,Area_4,Type_6
5952,2413,295,17,234,7,1084,171,233,202,95,39.58,225.91,569.57,27.51,Type_10,Area_4,Type_6
5956,2515,123,5,42,3,277,228,236,142,1627,67.35,155.86,120.05,23.83,Type_6,Area_4,Type_6
5959,2396,69,15,67,22,781,234,210,103,1080,76.18,168.33,155.6,46.69,Type_10,Area_4,Type_6
5960,2391,88,17,42,17,782,243,209,89,1080,78.66,281.02,341.96,5.79,Type_10,Area_4,Type_6
5961,2379,88,21,30,5,785,246,200,72,1082,54.02,423.93,479.89,5.57,Type_10,Area_4,Type_6
5963,2468,336,14,323,34,702,187,220,171,1235,54.39,241.63,711.8,63.93,Type_10,Area_4,Type_6
5964,2476,142,6,277,42,671,229,239,143,1298,76.31,427.44,1149.61,21.34,Type_6,Area_4,Type_6
5965,2473,104,9,270,39,661,236,229,124,1350,59.03,248.89,342.94,45.97,Type_6,Area_4,Type_6
5966,2392,87,22,85,30,702,246,197,68,1527,83.85,171.75,1058.05,15.34,Type_6,Area_4,Type_6
5967,2378,83,22,60,16,713,244,197,72,1549,84.47,448.22,404.03,23.69,Type_5,Area_4,Type_6
5969,2398,308,8,295,54,912,198,235,177,1516,86.19,289.78,643.2,57.85,Type_11,Area_4,Type_6
5970,2415,341,11,437,71,918,197,224,165,1384,79.53,349.91,169.04,23.63,Type_10,Area_4,Type_6
5971,2414,50,4,624,94,713,222,231,145,1207,77.48,351.37,516.58,18.83,Type_6,Area_4,Type_6
5980,2311,292,23,90,30,1430,149,228,216,722,64.55,341.36,758.0,6.24,Type_10,Area_4,Type_6
5981,2365,267,23,42,6,1355,155,242,222,365,68.71,356.03,999.05,58.74,Type_10,Area_4,Type_6
5982,2419,331,16,212,-1,1087,180,218,177,108,31.02,167.54,1073.06,39.8,Type_10,Area_4,Type_6
5983,2459,233,12,170,9,908,199,251,188,108,87.62,275.58,782.66,26.08,Type_2,Area_4,Type_6
5984,2467,212,6,134,17,849,215,246,168,162,32.68,325.15,129.0,35.8,Type_2,Area_4,Type_6
5988,2512,113,5,30,0,255,230,234,138,1655,85.94,306.49,1055.86,9.81,Type_6,Area_4,Type_6
5989,2505,321,3,30,-4,324,211,236,164,1622,69.96,198.55,838.23,59.64,Type_6,Area_4,Type_6
5990,2447,301,18,210,95,685,168,229,201,1187,79.36,310.57,138.88,32.63,Type_6,Area_4,Type_6
5993,2470,190,8,240,36,633,220,247,160,1357,57.57,342.79,230.5,56.97,Type_6,Area_4,Type_6
5995,2425,0,11,503,81,853,204,220,153,1348,34.33,151.93,688.38,38.72,Type_10,Area_4,Type_6
6002,2356,350,23,30,10,1448,173,196,157,459,40.34,220.3,805.93,59.66,Type_10,Area_4,Type_6
6003,2401,264,18,67,23,1269,171,246,211,285,82.34,304.27,1073.02,12.77,Type_10,Area_4,Type_6
6004,2428,349,15,150,22,1150,191,213,160,175,66.79,389.24,710.04,22.14,Type_6,Area_4,Type_6
6005,2427,353,18,170,6,1120,187,207,156,150,39.43,399.75,853.24,8.96,Type_6,Area_4,Type_6
6010,2517,84,6,67,5,212,229,229,133,1694,45.19,371.53,440.43,45.17,Type_6,Area_4,Type_6
6013,2376,21,20,30,2,730,203,193,121,1144,88.74,282.11,733.08,62.87,Type_10,Area_4,Type_6
6014,2378,308,20,108,39,769,161,224,201,1165,60.11,344.33,1102.59,13.18,Type_10,Area_4,Type_6
6015,2465,169,10,212,31,607,228,244,148,1365,57.3,360.53,1073.91,38.39,Type_6,Area_4,Type_6
6017,2376,340,13,30,9,700,191,220,168,1511,37.95,441.65,336.17,64.95,Type_11,Area_4,Type_6
6018,2383,328,20,90,18,732,169,213,182,1519,62.81,334.58,886.43,22.12,Type_11,Area_4,Type_6
6019,2401,334,18,180,52,787,176,214,175,1536,62.77,199.3,766.24,7.87,Type_11,Area_4,Type_6
6020,2424,328,17,360,80,914,177,218,179,1492,35.37,156.16,904.55,47.13,Type_10,Area_4,Type_6
6026,2352,327,17,153,71,1511,176,218,181,641,45.76,356.07,324.61,37.21,Type_10,Area_4,Type_6
6027,2363,345,23,95,28,1511,168,196,162,524,82.49,268.05,294.08,56.21,Type_10,Area_4,Type_6
6028,2387,277,17,30,9,1302,173,241,207,323,37.73,382.17,886.68,63.36,Type_10,Area_4,Type_6
6029,2441,282,10,190,-8,977,191,241,189,124,73.2,442.31,701.03,50.19,Type_6,Area_4,Type_6
6035,2383,7,22,85,22,721,188,192,135,1184,68.35,217.13,1010.14,19.74,Type_10,Area_4,Type_6
6036,2406,329,18,153,45,745,173,215,180,1500,44.14,310.54,1058.8,47.45,Type_11,Area_4,Type_6
6037,2436,344,15,391,92,918,188,214,164,1482,72.82,318.76,409.02,44.42,Type_10,Area_4,Type_6
6038,2431,45,12,601,87,755,223,214,124,1308,82.42,360.04,205.61,23.86,Type_10,Area_4,Type_6
6044,2385,357,25,42,14,1426,173,186,144,446,39.65,190.91,146.63,63.25,Type_10,Area_4,Type_6
6045,2409,283,18,42,3,1248,166,238,210,283,72.02,336.74,832.25,21.42,Type_10,Area_4,Type_6
6046,2449,4,15,175,11,1071,199,210,147,162,75.53,247.4,744.71,58.24,Type_6,Area_4,Type_6
6051,2466,315,16,247,14,649,175,225,190,1292,60.81,433.37,284.15,60.17,Type_10,Area_4,Type_6
6052,2407,104,16,85,23,569,245,218,98,1440,87.02,322.38,1069.78,49.56,Type_6,Area_4,Type_6
6053,2413,314,13,162,48,722,185,230,185,1471,62.14,187.17,224.84,24.6,Type_11,Area_4,Type_6
6055,2275,75,19,124,8,190,239,201,85,942,80.89,446.72,620.3,37.45,Type_3,Area_4,Type_6
6059,2406,326,18,0,0,1283,172,217,183,324,80.81,273.65,743.43,17.88,Type_10,Area_4,Type_6
6060,2413,308,20,30,7,1253,161,224,201,300,79.92,242.16,256.08,30.57,Type_10,Area_4,Type_6
6061,2444,295,16,85,6,1165,172,234,201,234,54.21,196.22,365.47,41.83,Type_10,Area_4,Type_6
6062,2455,351,16,180,5,990,191,212,158,182,50.0,401.97,1122.47,45.05,Type_6,Area_4,Type_6
6064,2465,319,21,228,13,642,161,215,192,1310,64.37,236.95,861.46,46.56,Type_10,Area_4,Type_6
6065,2479,33,5,190,35,577,219,229,147,1356,44.3,241.91,1160.81,40.45,Type_6,Area_4,Type_6
6068,2456,14,17,518,112,841,202,202,134,1416,50.04,153.51,338.56,41.2,Type_6,Area_4,Type_6
6070,2388,313,17,170,31,1554,171,224,193,579,44.33,430.09,222.07,57.46,Type_10,Area_4,Type_6
6071,2463,358,16,182,13,990,193,209,152,212,86.96,243.16,811.0,19.43,Type_6,Area_4,Type_6
6074,2428,339,23,212,67,671,165,201,171,1289,57.64,318.51,1116.37,44.66,Type_10,Area_4,Type_6
6075,2433,328,23,234,79,685,158,207,185,1295,48.43,392.61,251.7,58.74,Type_10,Area_4,Type_6
6076,2439,125,16,90,5,484,245,228,107,1401,32.11,207.1,445.03,5.58,Type_6,Area_4,Type_6
6077,2433,193,12,90,0,480,218,250,164,1392,49.39,411.52,472.48,63.78,Type_6,Area_4,Type_6
6078,2432,147,16,90,2,484,240,236,120,1385,62.65,377.26,347.61,6.78,Type_6,Area_4,Type_6
6081,2399,292,12,124,28,638,186,238,191,1401,56.84,156.49,1016.23,47.52,Type_11,Area_4,Type_6
6082,2468,343,20,466,124,900,176,205,166,1482,87.93,328.2,1149.54,11.35,Type_6,Area_4,Type_6
6083,2378,117,15,376,58,510,245,225,105,1189,52.64,408.94,233.57,61.24,Type_3,Area_4,Type_6
6086,2349,262,26,95,41,1471,147,242,228,702,57.47,177.16,521.77,56.63,Type_10,Area_4,Type_6
6087,2418,350,17,85,15,1380,187,209,159,433,75.57,359.88,212.13,33.85,Type_10,Area_4,Type_6
6088,2423,346,20,42,8,1320,177,204,162,384,42.36,366.53,1188.91,21.69,Type_10,Area_4,Type_6
6089,2469,345,16,180,31,1050,187,213,164,242,72.56,201.76,817.71,54.5,Type_6,Area_4,Type_6
6090,2472,352,17,210,34,1020,188,208,156,240,31.27,158.46,1180.24,49.31,Type_6,Area_4,Type_6
6092,2428,350,21,182,40,607,177,199,157,1302,76.55,324.82,528.66,58.91,Type_10,Area_4,Type_6
6093,2435,340,23,201,56,618,165,199,169,1307,50.32,361.8,364.38,56.68,Type_10,Area_4,Type_6
6094,2476,320,17,192,4,616,173,221,187,1357,63.82,392.98,1181.76,18.61,Type_10,Area_4,Type_6
6096,2397,335,12,42,13,541,193,224,170,1355,74.52,183.26,116.38,27.44,Type_11,Area_4,Type_6
6097,2419,80,20,484,86,661,242,200,78,1316,33.14,354.77,658.84,30.91,Type_10,Area_4,Type_6
6106,2457,321,17,67,19,1172,173,220,186,309,40.71,436.15,327.32,51.66,Type_10,Area_4,Type_6
6107,2431,89,9,30,-2,421,234,225,122,1337,59.58,285.25,886.0,38.55,Type_6,Area_4,Type_6
6108,2422,117,6,30,-4,421,231,234,136,1328,34.92,188.94,437.7,18.25,Type_6,Area_4,Type_6
6111,2422,257,11,228,49,661,193,247,192,1361,88.59,281.31,328.54,6.21,Type_10,Area_4,Type_6
6112,2469,310,18,400,120,808,168,225,196,1415,52.58,178.35,390.79,63.91,Type_6,Area_4,Type_6
6113,2472,56,18,552,131,812,229,198,95,1448,85.4,372.11,779.69,56.67,Type_6,Area_4,Type_6
6120,2302,312,7,0,0,1350,201,235,173,836,70.32,269.65,258.94,52.3,Type_17,Area_4,Type_6
6121,2312,262,21,30,4,1396,164,245,217,780,33.12,400.57,827.81,38.34,Type_10,Area_4,Type_6
6122,2418,291,19,190,30,1473,164,234,209,541,36.82,267.12,544.55,44.37,Type_10,Area_4,Type_6
6123,2460,339,20,67,29,1203,173,207,171,350,30.24,153.38,878.1,53.67,Type_10,Area_4,Type_6
6124,2485,129,6,108,13,531,230,236,139,1398,89.97,255.7,374.83,48.19,Type_6,Area_4,Type_6
6125,2460,133,10,60,8,443,237,235,128,1348,78.14,299.68,450.61,62.29,Type_6,Area_4,Type_6
6126,2457,126,11,60,5,430,238,233,124,1339,77.2,434.7,1085.31,57.48,Type_6,Area_4,Type_6
6130,2410,9,16,30,0,430,200,206,140,1290,47.08,199.01,288.5,64.48,Type_11,Area_4,Type_6
6131,2464,290,20,379,103,767,161,233,211,1376,52.56,386.68,129.84,47.08,Type_6,Area_4,Type_6
6132,2485,100,11,552,141,845,238,225,116,1449,75.38,151.81,561.05,42.65,Type_6,Area_4,Type_6
6133,2446,76,21,469,105,726,241,196,75,1401,62.38,188.15,1187.7,24.46,Type_10,Area_4,Type_6
6134,2356,30,23,201,36,371,207,185,105,1165,34.65,311.39,1060.0,12.99,Type_10,Area_4,Type_6
6137,2307,337,17,0,0,1342,181,215,171,847,54.63,257.96,749.53,30.95,Type_17,Area_4,Type_6
6138,2308,338,16,0,0,1355,183,216,170,819,85.99,232.26,499.33,38.59,Type_17,Area_4,Type_6
6139,2380,262,25,108,39,1465,150,243,227,633,68.24,303.33,282.64,60.91,Type_10,Area_4,Type_6
6140,2476,351,18,212,-4,582,184,206,158,1412,78.11,443.77,814.88,20.32,Type_10,Area_4,Type_6
6143,2416,1,15,150,32,509,197,210,149,1273,36.5,429.6,1006.64,17.77,Type_11,Area_4,Type_6
6144,2447,72,18,446,106,730,238,202,88,1421,82.56,413.06,233.44,56.18,Type_10,Area_4,Type_6
6145,2375,23,17,242,43,437,208,202,126,1224,76.99,268.28,233.21,45.8,Type_10,Area_4,Type_6
6149,2311,28,25,30,5,1221,201,176,99,969,67.51,441.86,648.55,9.02,Type_10,Area_4,Type_6
6150,2494,341,16,170,56,1120,184,214,168,371,86.77,311.25,425.2,29.98,Type_10,Area_4,Type_6
6157,2448,10,13,30,9,335,206,213,144,1253,74.6,314.62,634.52,14.16,Type_11,Area_4,Type_6
6158,2434,37,10,60,4,331,220,219,133,1239,73.4,328.48,355.14,40.7,Type_11,Area_4,Type_6
6159,2426,5,19,150,34,467,192,199,141,1239,38.16,212.26,656.9,48.22,Type_11,Area_4,Type_6
6160,2425,5,20,170,34,488,190,197,140,1243,80.16,212.5,845.88,56.0,Type_11,Area_4,Type_6
6161,2476,169,2,531,120,875,221,240,155,1382,39.29,232.87,600.51,11.7,Type_6,Area_4,Type_6
6162,2476,69,12,488,132,824,232,217,115,1410,48.07,363.52,180.94,24.78,Type_6,Area_4,Type_6
6163,2427,49,21,366,91,648,224,189,90,1380,44.94,331.88,109.96,37.5,Type_10,Area_4,Type_6
6164,2389,38,14,283,59,503,219,208,120,1284,52.34,403.73,453.94,47.06,Type_10,Area_4,Type_6
6170,2327,320,30,42,22,1075,130,197,199,962,38.53,227.1,995.12,52.85,Type_10,Area_4,Type_6
6171,2378,270,31,67,25,1416,125,233,238,666,33.17,437.03,620.26,42.35,Type_10,Area_4,Type_6
6172,2466,312,16,175,35,1362,174,226,192,511,67.55,243.11,291.06,63.65,Type_10,Area_4,Type_6
6173,2503,351,18,192,72,1124,186,207,158,400,33.27,248.97,390.69,30.99,Type_10,Area_4,Type_6
6174,2510,355,15,258,72,1036,193,211,155,390,80.19,206.88,555.05,36.5,Type_6,Area_4,Type_6
6176,2452,20,12,60,8,306,211,213,137,1224,61.62,232.69,477.03,61.76,Type_11,Area_4,Type_6
6177,2438,352,11,90,8,306,200,221,159,1206,63.7,249.08,236.36,40.0,Type_11,Area_4,Type_6
6178,2426,67,17,324,90,626,235,205,97,1383,40.25,274.3,1103.77,28.45,Type_10,Area_4,Type_6
6179,2401,85,13,283,68,541,239,217,106,1326,41.86,280.12,123.03,7.67,Type_10,Area_4,Type_6
6185,2317,322,28,30,18,1008,138,199,195,930,31.32,180.34,1159.9,37.72,Type_10,Area_4,Type_6
6186,2356,341,24,67,30,1291,162,196,168,834,78.16,389.9,105.52,16.2,Type_10,Area_4,Type_6
6187,2397,269,31,85,25,1410,124,233,238,661,77.28,186.08,846.34,52.0,Type_10,Area_4,Type_6
6188,2415,270,29,108,43,1429,131,235,235,638,47.83,187.42,1066.95,38.74,Type_10,Area_4,Type_6
6189,2504,330,14,182,73,1218,185,222,176,457,38.14,434.36,117.93,17.13,Type_6,Area_4,Type_6
6192,2460,353,15,60,8,309,193,213,157,1216,68.57,412.49,800.0,62.08,Type_11,Area_4,Type_6
6193,2452,333,19,120,25,295,174,213,176,1172,76.96,446.81,550.29,5.04,Type_10,Area_4,Type_6
6194,2416,118,19,283,80,607,249,219,91,1387,86.25,333.19,1060.58,32.43,Type_1,Area_4,Type_6
6195,2397,111,11,256,61,552,240,228,117,1350,71.52,333.87,705.14,64.99,Type_1,Area_4,Type_6
6203,2512,321,13,218,81,1194,186,227,180,474,85.2,257.59,557.49,53.92,Type_6,Area_4,Type_6
6208,2474,6,15,60,6,319,200,209,144,1205,50.23,420.94,632.81,51.82,Type_11,Area_4,Type_6
6209,2465,343,17,150,38,283,182,211,166,1140,54.14,303.6,374.01,44.39,Type_10,Area_4,Type_6
6210,2466,0,18,153,42,300,190,203,147,1140,33.07,421.7,617.2,53.28,Type_10,Area_4,Type_6
6211,2451,16,17,212,39,384,203,202,132,1146,59.79,271.29,801.76,32.21,Type_10,Area_4,Type_6
6212,2454,32,16,258,56,458,215,204,121,1159,37.4,219.13,958.27,57.49,Type_10,Area_4,Type_6
6213,2451,12,18,319,67,537,200,202,135,1179,54.06,219.8,180.67,19.05,Type_10,Area_4,Type_6
6214,2446,19,19,339,62,564,203,198,127,1187,51.04,348.69,876.4,47.27,Type_10,Area_4,Type_6
6215,2444,347,16,382,58,618,188,212,162,1205,76.37,300.32,914.43,19.51,Type_10,Area_4,Type_6
6216,2450,313,10,426,77,674,193,233,179,1226,78.19,347.69,710.46,7.39,Type_10,Area_4,Type_6
6217,2427,135,20,297,86,674,247,227,100,1434,39.2,355.82,327.89,22.05,Type_1,Area_4,Type_6
6218,2367,131,20,134,35,418,248,225,96,1291,51.99,156.7,688.49,34.57,Type_1,Area_4,Type_6
6225,2335,328,31,42,24,953,129,187,188,871,36.35,240.74,359.15,61.18,Type_10,Area_4,Type_6
6226,2381,287,22,30,9,1345,152,232,218,722,67.69,341.95,382.46,37.55,Type_10,Area_4,Type_6
6227,2463,261,19,127,52,1406,169,246,213,600,37.28,398.85,362.03,10.52,Type_10,Area_4,Type_6
6231,2459,315,14,180,20,228,181,228,186,1114,64.71,208.03,453.09,19.34,Type_10,Area_4,Type_6
6232,2464,225,11,458,108,836,205,250,181,1276,84.68,354.43,428.69,53.17,Type_6,Area_4,Type_6
6233,2470,203,6,433,114,864,217,246,164,1291,63.25,431.3,1026.88,37.7,Type_6,Area_4,Type_6
6238,2351,46,24,42,23,524,219,179,82,437,69.04,271.97,741.08,8.84,Type_10,Area_4,Type_6
6239,2332,46,20,30,9,1140,222,192,97,874,82.01,168.81,1191.82,42.85,Type_10,Area_4,Type_6
6240,2343,253,20,42,10,1183,171,249,213,902,83.64,412.48,424.77,24.03,Type_10,Area_4,Type_6
6241,2384,20,22,30,12,1284,199,189,119,787,85.19,317.3,1122.88,8.98,Type_10,Area_4,Type_6
6242,2530,315,15,285,99,1179,180,227,187,524,35.69,249.33,445.92,58.51,Type_6,Area_4,Type_6
6243,2468,354,11,342,70,485,201,220,157,1113,62.65,253.19,689.72,64.89,Type_10,Area_4,Type_6
6244,2464,357,14,382,73,541,197,213,153,1129,74.43,237.08,600.58,26.02,Type_10,Area_4,Type_6
6245,2465,132,13,391,109,864,241,233,119,1282,75.42,286.64,959.31,49.68,Type_6,Area_4,Type_6
6246,2349,129,20,108,19,443,248,225,96,1343,66.4,251.11,157.81,8.95,Type_1,Area_4,Type_6
6248,2322,356,6,60,2,277,210,229,157,1254,77.85,382.06,934.34,11.53,Type_10,Area_4,Type_6
6251,2472,241,24,150,52,1361,168,251,214,618,57.83,308.62,361.73,53.12,Type_10,Area_4,Type_6
6252,2518,277,20,242,91,1245,163,239,214,569,40.44,402.04,844.44,32.18,Type_10,Area_4,Type_6
6253,2529,287,17,268,102,1216,169,236,207,560,50.25,170.46,1083.94,36.45,Type_6,Area_4,Type_6
6254,2459,280,4,485,103,759,208,240,170,1195,31.08,173.49,557.99,21.24,Type_6,Area_4,Type_6
6255,2460,196,6,430,104,816,219,245,162,1224,54.02,316.85,712.06,49.18,Type_6,Area_4,Type_6
6256,2460,174,12,402,104,845,227,246,150,1240,62.99,341.73,343.51,26.66,Type_6,Area_4,Type_6
6257,2416,125,15,255,60,731,244,228,109,1345,67.17,213.42,547.56,9.05,Type_1,Area_4,Type_6
6258,2411,126,17,234,67,702,246,226,103,1364,69.81,373.57,463.84,14.93,Type_1,Area_4,Type_6
6259,2401,131,18,212,57,674,246,228,104,1383,80.18,343.88,817.63,12.71,Type_1,Area_4,Type_6
6260,2368,121,20,124,32,537,250,219,89,1415,42.93,426.99,1183.02,31.15,Type_1,Area_4,Type_6
6262,2327,347,8,67,1,300,204,227,161,1282,81.09,375.41,303.3,53.39,Type_10,Area_4,Type_6
6265,2351,246,21,30,3,1165,171,251,213,872,80.55,315.57,364.08,34.13,Type_10,Area_4,Type_6
6266,2433,225,24,60,22,1379,181,254,201,691,60.05,266.52,281.16,36.14,Type_10,Area_4,Type_6
6267,2544,288,13,313,117,1165,183,239,195,577,88.89,403.37,462.46,64.1,Type_6,Area_4,Type_6
6268,2552,292,14,342,125,1136,181,237,196,573,35.84,151.31,843.48,8.94,Type_6,Area_4,Type_6
6269,2559,309,10,371,128,1106,193,234,180,571,48.18,306.05,644.33,45.07,Type_6,Area_4,Type_6
6274,2455,34,3,503,99,721,219,232,149,1154,62.96,401.43,351.92,19.61,Type_6,Area_4,Type_6
6275,2457,198,2,474,101,750,218,240,158,1168,65.45,399.86,1192.42,9.28,Type_6,Area_4,Type_6
6276,2384,126,14,150,43,631,243,229,112,1401,69.16,195.77,519.82,21.69,Type_1,Area_4,Type_6
6277,2370,128,20,108,29,577,248,224,94,1442,45.34,339.12,1133.96,46.42,Type_1,Area_4,Type_6
6278,2352,121,18,85,16,525,248,222,94,1425,51.87,154.31,523.43,44.09,Type_1,Area_4,Type_6
6284,2321,319,29,30,15,738,133,199,199,779,72.82,308.6,554.19,59.73,Type_10,Area_4,Type_6
6285,2385,8,12,175,80,953,206,216,147,751,42.45,237.38,364.59,57.47,Type_10,Area_4,Type_6
6286,2413,2,21,30,11,1294,185,194,141,768,64.13,441.79,775.37,14.3,Type_10,Area_4,Type_6
6287,2485,252,26,162,58,1318,152,247,225,646,82.06,407.14,237.53,58.89,Type_10,Area_4,Type_6
6288,2538,261,17,277,111,1201,177,247,207,612,55.93,369.98,170.08,42.67,Type_6,Area_4,Type_6
6289,2546,269,14,306,119,1172,182,244,201,607,88.0,430.12,1008.84,42.82,Type_6,Area_4,Type_6
6293,2480,13,9,469,82,541,212,222,148,1053,87.1,369.84,158.18,45.07,Type_6,Area_4,Type_6
6294,2456,111,4,466,100,742,227,235,143,1142,49.18,370.93,498.23,51.29,Type_6,Area_4,Type_6
6295,2339,83,4,30,6,443,225,233,143,1409,82.09,155.5,651.82,44.61,Type_1,Area_4,Type_6
6297,2336,1,9,42,8,335,207,223,153,1359,51.01,155.83,646.17,22.56,Type_10,Area_4,Type_6
6300,2362,81,21,95,41,446,243,197,73,484,48.69,312.84,161.0,33.34,Type_10,Area_4,Type_6
6303,2390,0,12,201,83,942,203,218,152,721,59.12,295.52,932.86,15.87,Type_10,Area_4,Type_6
6304,2388,19,21,108,52,1020,199,189,120,750,76.67,332.23,246.92,22.2,Type_10,Area_4,Type_6
6305,2429,8,22,30,16,1273,189,190,133,792,52.94,198.06,124.4,32.8,Type_10,Area_4,Type_6
6307,2481,50,13,531,89,589,225,212,119,1048,52.57,239.8,1039.36,35.94,Type_6,Area_4,Type_6
6308,2452,99,10,430,96,765,236,227,121,1132,52.04,213.31,927.06,44.11,Type_2,Area_4,Type_6
6309,2439,128,8,371,83,824,234,235,132,1165,61.56,317.49,315.11,30.56,Type_2,Area_4,Type_6
6310,2422,110,15,256,66,800,244,222,103,1237,78.53,273.09,737.98,57.2,Type_2,Area_4,Type_6
6311,2398,77,12,150,42,684,235,217,112,1316,51.71,426.09,930.68,44.76,Type_2,Area_4,Type_6
6312,2373,108,20,85,29,598,249,214,84,1379,61.46,414.02,373.97,10.44,Type_1,Area_4,Type_6
6315,2337,13,4,134,5,242,215,231,152,1357,46.65,247.66,340.39,49.02,Type_10,Area_4,Type_6
6318,2365,78,23,90,44,426,242,191,66,499,64.63,391.49,584.69,63.63,Type_10,Area_4,Type_6
6320,2345,307,31,67,36,711,120,204,216,721,31.76,207.03,897.98,8.01,Type_10,Area_4,Type_6
6321,2378,321,20,127,71,792,164,216,190,700,67.09,292.65,373.83,34.74,Type_10,Area_4,Type_6
6322,2396,3,17,216,73,942,195,206,146,696,60.57,170.71,277.05,11.62,Type_10,Area_4,Type_6
6323,2401,353,19,170,65,966,185,205,155,706,62.74,360.38,513.5,45.88,Type_10,Area_4,Type_6
6324,2369,17,28,30,14,1092,185,169,108,793,51.57,305.51,678.13,59.03,Type_10,Area_4,Type_6
6325,2403,248,32,67,24,1189,139,244,231,872,34.89,298.91,198.16,60.28,Type_10,Area_4,Type_6
6326,2440,356,15,42,16,1252,195,212,154,816,41.6,240.13,724.64,41.42,Type_10,Area_4,Type_6
6329,2491,45,11,516,81,524,223,216,126,997,58.0,410.95,1112.02,39.77,Type_6,Area_4,Type_6
6330,2484,82,9,553,86,582,233,225,124,1020,33.16,263.01,903.71,60.65,Type_6,Area_4,Type_6
6331,2419,120,14,247,63,794,243,227,110,1214,32.25,414.19,607.87,60.0,Type_2,Area_4,Type_6
6332,2409,103,9,190,53,735,236,228,122,1253,73.03,368.63,372.93,22.37,Type_2,Area_4,Type_6
6333,2402,96,11,162,46,706,238,224,115,1273,62.29,181.25,915.96,5.83,Type_2,Area_4,Type_6
6334,2397,102,12,134,41,677,240,224,111,1294,60.52,399.46,1124.29,31.35,Type_1,Area_4,Type_6
6335,2378,108,20,85,22,618,250,213,82,1337,44.59,354.65,265.97,56.68,Type_1,Area_4,Type_6
6343,2328,313,30,42,19,644,127,201,207,713,69.06,379.87,1146.15,59.35,Type_10,Area_4,Type_6
6344,2398,333,15,192,94,836,185,220,173,663,79.47,322.53,618.42,57.19,Type_10,Area_4,Type_6
6345,2403,341,14,234,99,882,191,219,167,660,55.06,228.24,1048.6,39.01,Type_10,Area_4,Type_6
6346,2406,17,28,95,56,1015,186,171,110,725,34.39,423.71,155.23,34.27,Type_10,Area_4,Type_6
6348,2495,359,15,492,76,430,197,212,151,940,88.8,259.97,298.16,25.98,Type_6,Area_4,Type_6
6349,2485,89,12,558,75,547,237,221,113,981,65.78,368.66,1177.73,42.52,Type_6,Area_4,Type_6
6350,2480,96,11,571,124,607,238,224,115,1006,72.58,278.15,284.89,6.39,Type_6,Area_4,Type_6
6351,2394,125,16,124,38,671,246,226,104,1273,30.44,157.45,583.25,54.46,Type_1,Area_4,Type_6
6358,2342,314,32,67,26,631,119,196,208,685,57.49,227.01,242.57,32.44,Type_10,Area_4,Type_6
6359,2395,325,20,170,86,769,166,214,185,641,86.7,156.3,1005.07,49.82,Type_10,Area_4,Type_6
6360,2420,12,28,124,65,990,180,172,117,698,70.42,231.89,692.18,6.07,Type_10,Area_4,Type_6
6361,2416,18,30,108,61,1008,182,163,103,711,33.89,284.73,1177.19,28.63,Type_10,Area_4,Type_6
6367,2432,357,20,234,89,886,184,199,149,618,51.41,335.4,953.97,43.46,Type_10,Area_4,Type_6
